article_id,source,source_folder,source_type,title,author,published_raw,date,date_parse_note,location,word_count,entities,topics,narrative_lines,summary,file_path
50,The Abila Post,The Abila Post,primary_local,"GASTECH EMPLOYEE INTERROGATED, RELEASED",,20 January 2014,2014-01-20,ok,"ABILA, Kronos",164,GAStech|POK|Government|Elodis|Abila,business|security,1|3,For roughly 6 hours GAStech - Kronos employee Edvard Vann was interrogated by Kronos Police and Government officials before being released at 17:00 this evening. The apparent confusion stems from the similarity between his name and that of...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/50.txt
507,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,51,GAStech|Government,kidnapping|business|security,1|4,"Update, 8:15 PM: A government civil employee, that she has refused of being identified, as an example that the police and the investigators of government are working around to the clock in order assessing employ to you of GAStech are found...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/507.txt
510,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,44,GAStech,,,"Update, 1:40 PM: There are puttinges in contact with the office of Willem Vasco-Pais, the adviser in emergency matter acclimatizes them of GAStech. Its coordinator has answered a lot tersely that Mr. Vasco-Pais is not available and has...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/510.txt
512,News Desk,News Desk,aggregator,"GASTECH QUESTIONED EMPLOYEE, DELIVERED",,2014/01/20,2014-01-20,ok,"ABILA, Kronos",162,GAStech|POK|Government|Elodis|Abila,business|security,1|3,Kronos employee Edvard Vann were questioned Kronos police force and the civil servants of the government before are delivered at 17:00 tonight. Clear misfiring descends from the resemblance between its name and that of a guard of member...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/512.txt
516,Athena Speaks,Athena Speaks,primary_local,KIDNAPPING WITH THE REGISTERED OFFICES OF GASTECH,,2014/01/20,2014-01-20,ok,"ABILA, Kronos",87,GAStech|Government,kidnapping|business,1|4,In what the can only described while a note of the multiple international employees of GAStech of terrorism were taken in a bronze incursion of day of the registered offices of GAStech Kronos. The reports early of the government of the...,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Athena Speaks/516.txt
518,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,64,GAStech,kidnapping|business|security,1|4,"Update, 4:25 PM: GAStech employees continue to trickle out of the building. Several have declined to talk to reporters. However, one man told us that he was interviewed by police before being allowed to leave. The police mentioned to him...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/518.txt
521,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,43,GAStech|Government,kidnapping|business|security,1|4,1410 - A black government sedan has arrived to the centers of GAStech. He has pulled on the main hatches and I have obtained a short one glimpse of a man before the police closed in the hatches. Still no word on employs missing.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/521.txt
522,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,19,GAStech|Tethys,kidnapping|business,1|4,1356 - Media outlets have reported GAStech-Tethys have confirmed a number of GAStech employees are missing. 20 Jan 2014,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/522.txt
524,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,28,GAStech,,,"Update, 1:30 PM: We called the office of Ada Campo-Corrente, the GSAtech Chief Information Officer. The phone was not answered and went to a voicemail system.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/524.txt
525,News Desk,News Desk,aggregator,GASTECH CONTROL CONFIRMED MISSING,Haneson Ngohebo,2014/01/20,2014-01-20,ok,"ABILA, Kronos",209,GAStech|Government|Sten Sanjorge|Tethys,environment|ipo|kidnapping|business|security,1|2|4,"Miriam Avila, an administrative employee in international GAStech, have confirmed that the members of the control GAStech in fact missing. The group never would arrive at the reception of the government after the meeting of this morning at...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/News Desk/525.txt
528,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,34,GAStech|Government|Abila,,,"1225 UPDATE - It is unconfirmed now, but Abila Post's Sara Tuno reported GAStech leadership has not arrived at the Government reception that was set to follow the morning meeting including CEO Sanjorge, Jr.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/528.txt
53,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,54,GAStech,kidnapping|business,1|4,"1545 UPDATE - These ""shadowy"" figures are at the center of what appears to be a kidnapping incident with the victims being the missing GAStech leadership. At this time we can only speculate on the number of people involved. In the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/53.txt
532,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,59,GAStech|Abila,security,,"Update, 12:20 PM: The police of Abila is called in order to answer to the centers of GAStech for a emergency not specified. (editor's note - the call was overheard on a device of the police. The police of Abila knows that this is...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/532.txt
533,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,72,GAStech,,,"Update, 1:25 PM: In the attempt to discover that what is igniting, we have called the office of the Strum di Orhan, the official of main operation of GSAtech. Its coordinator has answered to the telephone he has informs and them to you...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/533.txt
537,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,44,GAStech,,,"1049 - We still have no information about the evacuation of the GAStech building. There are no signs of smoke or flame, and officials are not answering questions. Firemen have entered the building - as many as a dozen in full turnout gear....",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/537.txt
539,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,23,GAStech|Abila,,,"Update, 10:30: The fire unit of Abila answers to the alarm. The National Fire Departments are seen to enter in the construction.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/539.txt
540,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,42,GAStech|Abila,business,1,"Update, 11:55 PM: Abila Fire Captain Federigo Accardi announces that it was a false alarm and the building is safe. In response to reporter's questions, Captain Accardi says GAStech employees made no report of a bomb threat to his agency.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/540.txt
551,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,17,,,,1027 - There is the speculation that this evacuamento has been caused had a threat of the bomb.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/551.txt
555,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,102,GAStech|POK|Abila,protest|kidnapping|business|security,1|3|4,"1732 UPDATE - Much of the information gathered from the GAStech employees who have been allowed to leave by police investigators point to a kidnapping of several GAStech employees. However, officials still have not confirmed a kidnapping...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/555.txt
557,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,50,GAStech,,,"1020 UPDATE - People streamed out of the GAStech - Kronos headquarters about 5 minutes ago. There seemed to be much confusion and given the large corporate gathering today, this writer has doubts that it was a fire drill. Perhaps an actual...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/557.txt
558,Tethys News,Tethys News,primary_institutional,To break off itself: The emergency to GAStech quarters construction [updates],,20 January 2014,2014-01-20,ok,,32,GAStech|Government|President Kapelou,,,"Update, 8:00 PM: Megaphone Rufus Drymiau informs them to the government to you that the Kapelou president has been moved towards one sure position from its square of emergency like precaution.",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Tethys News/558.txt
56,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,46,GAStech|Abila,kidnapping|business,1|4,"1515 - BREAKING OFF the NEWS - the reporter have spoken with a civil employee of the airport that confirms that a classified jet has left the airport of Abila 1430, with a number of persons to edge. The relationships to the missing GAStech...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/56.txt
562,Centrum Sentinel,Centrum Sentinel,primary_institutional,VOICES - a blog on what is important to people,,20 January 2014,2014-01-20,ok,,36,,,,1123 - The reporter to the capitol they say that Sanjorge has entered in the capitol and it has not reappeared. Moreover it has been sign of the other leaders have not been seen at the capitol.,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Centrum Sentinel/562.txt
563,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,23,,,,1025 - So far I haven't seen any evidence of smoke or fire. The fire department has have just arrived. 20 Jan 2014,C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/563.txt
567,Homeland Illumination,Homeland Illumination,primary_local,VOICES - a blog about what is important to the people,Maha Salo,20 January 2014,2014-01-20,ok,,55,,kidnapping|security,4,"1937 - Kronos police spokesman has released a statement ""There is no indication that the missing individuals have left the island of Kronos."" When I asked if the caterers were considered persons of interest, the spokesman replied that the...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Homeland Illumination/567.txt
569,Kronos Star,Kronos Star,primary_local,Breaking: Emergency at GAStech Headquarters Building [Updates],"Cato Rossini, Marcella Trapani",20 January 2014,2014-01-20,ok,,58,GAStech|Sten Sanjorge,,,"Update, 12:25 PM: We have unconfirmed reports that the GAStech executives have not yet arrived at the scheduled reception at the capitol. Kronos Star reporters covering the reception at the capitol report having seen GAStech President and...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/Kronos Star/569.txt
573,The Abila Post,The Abila Post,primary_local,ON THE SCENE BLOG,Haneson Ngohebo,20 January 2014,2014-01-20,ok,,70,GAStech|Abila,business,1,"1810 UPDATE - As reported at 15:20 a private plane departed Abila Airport bound for Rome with eight people on board; however, there is no connection with GAStech or its employees. The passengers made up a delegation from foreign company...",C:/Users/17971/Desktop/HomeWork/数据可视化/MC1/MC1/News Articles/The Abila Post/573.txt
